position,velocity,density,energy,pressure
-0.605261, 0.031710, 0.474911, 2.494219, 0.473911 
-0.609893, -0.018948, 0.544426, 2.493187, 0.543053 
-0.613948, -0.091960, 0.546131, 2.493252, 0.544711 
-0.616876, -0.169086, 0.512383, 2.492560, 0.510875 
-0.618306, -0.244317, 0.490085, 2.490148, 0.488106 
-0.617306, -0.308526, 0.517287, 2.486277, 0.514366 
-0.611311, -0.318947, 0.543734, 2.484471, 0.540307 
-0.597901, -0.194562, 0.298115, 2.497350, 0.297810 
-0.585903, -0.028253, 0.479740, 2.505113, 0.480670 
-0.576854, 0.103530, 0.932165, 2.506325, 0.934609 
-0.570275, 0.174798, 1.114064, 2.503500, 1.115975 
-0.566186, 0.197376, 1.086098, 2.501306, 1.087159 
-0.566092, 0.128492, 1.077660, 2.506574, 1.080842 
-0.570405, -0.051305, 1.116649, 2.511813, 1.121843 
-0.573152, -0.132708, 1.098895, 2.507575, 1.102263 
-0.575321, -0.080610, 1.036314, 2.504926, 1.038277 
-0.575577, -0.045688, 1.020715, 2.501771, 1.021359 
-0.575108, -0.034166, 1.035674, 2.499131, 1.035243 
-0.573418, -0.035056, 1.084282, 2.497751, 1.083228 
-0.571603, -0.084969, 1.113877, 2.496886, 1.112432 
-0.569767, -0.104899, 1.112966, 2.496072, 1.111185 
-0.566227, -0.073123, 1.058653, 2.498068, 1.057755 
-0.561010, -0.028005, 0.935832, 2.500873, 0.936092 
-0.556498, -0.014836, 0.896572, 2.502856, 0.897537 
-0.553046, -0.039355, 0.944030, 2.504257, 0.945591 
-0.550011, -0.017755, 1.012769, 2.505297, 1.014854 
-0.546446, 0.021682, 1.085850, 2.506121, 1.088437 
-0.544201, 0.006433, 1.110521, 2.506844, 1.113466 
-0.542902, -0.024037, 1.108909, 2.506515, 1.111749 
-0.540417, -0.011126, 1.075967, 2.506989, 1.078964 
-0.541701, 0.012317, 1.099354, 2.503230, 1.100740 
-0.543398, -0.019271, 1.111126, 2.499204, 1.110753 
-0.544709, -0.042934, 1.109315, 2.495252, 1.107168 
-0.544095, -0.047829, 1.111471, 2.493313, 1.108533 
-0.542554, -0.037333, 1.105844, 2.493267, 1.102856 
-0.540656, -0.035256, 1.078360, 2.493373, 1.075432 
-0.537763, -0.040042, 1.002851, 2.493987, 1.000373 
-0.532817, -0.024269, 0.860077, 2.497155, 0.859094 
-0.526577, 0.039708, 0.824698, 2.502258, 0.825410 
-0.522369, 0.068452, 0.924227, 2.504140, 0.925700 
-0.519146, 0.070482, 1.026223, 2.505292, 1.028329 
-0.516899, 0.053360, 1.087459, 2.506010, 1.090020 
-0.515025, 0.048271, 1.118895, 2.506166, 1.121634 
-0.513820, 0.034618, 1.127639, 2.505912, 1.130310 
-0.511687, 0.036271, 1.119617, 2.505947, 1.122305 
-0.513655, 0.014859, 1.128128, 2.502521, 1.129140 
-0.514396, 0.016770, 1.125545, 2.499320, 1.125128 
-0.515211, 0.010484, 1.118928, 2.496120, 1.117156 
-0.514487, -0.001881, 1.125560, 2.494996, 1.123340 
-0.512930, -0.024374, 1.126421, 2.495149, 1.124277 
-0.510374, -0.031437, 1.097589, 2.496041, 1.095883 
-0.507712, -0.035522, 1.045775, 2.496786, 1.044471 
-0.503379, -0.017615, 0.973009, 2.499283, 0.972737 
-0.499002, 0.005510, 0.974663, 2.501541, 0.975233 
-0.495025, 0.017524, 1.046237, 2.503417, 1.047627 
