position,velocity,density,energy,pressure
-0.601476, -0.052719, 0.541444, 2.499603, 0.541364 
-0.600489, -0.087141, 0.583911, 2.498387, 0.583568 
-0.599065, -0.106088, 0.635295, 2.497208, 0.634659 
-0.597306, -0.112215, 0.688609, 2.496521, 0.687757 
-0.595278, -0.107440, 0.738618, 2.496494, 0.737704 
-0.593017, -0.092863, 0.782133, 2.497147, 0.781349 
-0.590543, -0.068921, 0.818262, 2.498362, 0.817789 
-0.587876, -0.036858, 0.848648, 2.499836, 0.848595 
-0.585237, -0.007025, 0.876177, 2.500943, 0.876468 
-0.582746, 0.016545, 0.904171, 2.501597, 0.904683 
-0.580384, 0.034792, 0.933049, 2.501963, 0.933702 
-0.578136, 0.048414, 0.961262, 2.502151, 0.962002 
-0.575990, 0.057901, 0.986768, 2.502239, 0.987560 
-0.573943, 0.063721, 1.007571, 2.502274, 1.008392 
-0.571973, 0.066527, 1.022199, 2.502299, 1.023041 
-0.571156, 0.027206, 1.027052, 2.501895, 1.027748 
-0.570199, -0.007591, 1.029989, 2.500900, 1.030319 
-0.569035, -0.035088, 1.030197, 2.499677, 1.030077 
-0.567635, -0.053058, 1.026633, 2.498588, 1.026116 
-0.565838, -0.055992, 1.017990, 2.498229, 1.017346 
-0.563894, -0.053122, 1.005541, 2.498280, 1.004920 
-0.561727, -0.040345, 0.990986, 2.498828, 0.990563 
-0.559332, -0.019347, 0.977655, 2.499677, 0.977533 
-0.556914, 0.001149, 0.970547, 2.500356, 0.970666 
-0.554576, 0.018355, 0.971858, 2.500778, 0.972127 
-0.552318, 0.032310, 0.980391, 2.501020, 0.980751 
-0.550138, 0.043103, 0.993340, 2.501147, 0.993751 
-0.548035, 0.050889, 1.007557, 2.501208, 1.007997 
-0.546015, 0.055398, 1.020129, 2.501245, 1.020587 
-0.544050, 0.058083, 1.028855, 2.501264, 1.029325 
-0.543268, 0.016572, 1.031283, 2.500875, 1.031608 
-0.542234, -0.015710, 1.032102, 2.499992, 1.032101 
-0.540981, -0.039660, 1.030168, 2.499000, 1.029805 
-0.539496, -0.054460, 1.024567, 2.498214, 1.023919 
-0.537640, -0.054221, 1.014259, 2.498135, 1.013584 
-0.535763, -0.052989, 1.001549, 2.498205, 1.000902 
-0.533592, -0.038934, 0.987040, 2.498835, 0.986615 
-0.531186, -0.017755, 0.974279, 2.499709, 0.974167 
-0.528771, 0.002397, 0.968186, 2.500377, 0.968311 
-0.526438, 0.019230, 0.970527, 2.500786, 0.970799 
-0.524184, 0.032825, 0.979825, 2.501019, 0.980185 
-0.522008, 0.043333, 0.993228, 2.501142, 0.993638 
-0.519924, 0.049982, 1.007585, 2.501211, 1.008026 
-0.517898, 0.054811, 1.020253, 2.501245, 1.020712 
-0.515935, 0.057573, 1.028919, 2.501258, 1.029387 
-0.515168, 0.014742, 1.031277, 2.500869, 1.031601 
-0.514142, -0.018044, 1.032029, 2.499952, 1.032017 
-0.512886, -0.041801, 1.030016, 2.498937, 1.029633 
-0.511390, -0.055747, 1.024308, 2.498165, 1.023644 
-0.509512, -0.053398, 1.013875, 2.498140, 1.013199 
-0.507605, -0.051165, 1.000994, 2.498289, 1.000373 
-0.505446, -0.037442, 0.986644, 2.498894, 0.986237 
-0.503043, -0.016603, 0.974058, 2.499741, 0.973956 
-0.500634, 0.003155, 0.968185, 2.500388, 0.968313 
-0.498305, 0.019677, 0.970712, 2.500787, 0.970984 
-0.496054, 0.033081, 0.980123, 2.501018, 0.980482 
-0.493902, 0.042078, 0.993449, 2.501149, 0.993861 
-0.491808, 0.049311, 1.007819, 2.501219, 1.008263 
-0.489776, 0.054565, 1.020451, 2.501249, 1.020912 
-0.487808, 0.057605, 1.029042, 2.501260, 1.029510 
-0.487058, 0.013564, 1.031331, 2.500864, 1.031653 
-0.486039, -0.019655, 1.032044, 2.499916, 1.032020 
-0.484781, -0.043185, 1.029994, 2.498885, 1.029594 
-0.483267, -0.055322, 1.024221, 2.498142, 1.023549 
-0.481381, -0.053006, 1.013717, 2.498149, 1.013043 
-0.479469, -0.050418, 1.000811, 2.498310, 1.000196 
-0.477309, -0.036668, 0.986486, 2.498913, 0.986085 
-0.474909, -0.016094, 0.973973, 2.499749, 0.973873 
-0.472503, 0.003431, 0.968173, 2.500391, 0.968302 
-0.470176, 0.019849, 0.970746, 2.500792, 0.971021 
-0.467956, 0.031306, 0.980056, 2.501028, 0.980418 
-0.465792, 0.041079, 0.993398, 2.501168, 0.993816 
-0.463688, 0.048928, 1.007790, 2.501239, 1.008240 
-0.461648, 0.054669, 1.020437, 2.501266, 1.020903 
-0.459676, 0.058064, 1.029030, 2.501272, 1.029502 
-0.458941, 0.012940, 1.031298, 2.500866, 1.031620 
-0.457927, -0.020640, 1.032027, 2.499885, 1.031994 
-0.456659, -0.043482, 1.029997, 2.498855, 1.029587 
-0.455136, -0.054942, 1.024223, 2.498134, 1.023547 
-0.453252, -0.053264, 1.013733, 2.498148, 1.013058 
-0.451337, -0.049970, 1.000855, 2.498305, 1.000238 
-0.449180, -0.036494, 0.986555, 2.498900, 0.986151 
-0.446784, -0.016128, 0.974029, 2.499737, 0.973925 
-0.444379, 0.003361, 0.968165, 2.500389, 0.968294 
-0.442089, 0.017345, 0.970582, 2.500786, 0.970854 
-0.439853, 0.029765, 0.979797, 2.501046, 0.980165 
-0.437677, 0.040341, 0.993121, 2.501197, 0.993549 
-0.435564, 0.048873, 1.007554, 2.501270, 1.008014 
-0.433514, 0.055246, 1.020281, 2.501293, 1.020756 
-0.431538, 0.058885, 1.028958, 2.501296, 1.029438 
-0.430816, 0.012819, 1.031256, 2.500873, 1.031581 
-0.429797, -0.020352, 1.032060, 2.499875, 1.032024 
-0.428521, -0.042598, 1.030098, 2.498853, 1.029687 
-0.426996, -0.054006, 1.024395, 2.498133, 1.023718 
-0.425115, -0.052610, 1.013980, 2.498137, 1.013303 
-0.423207, -0.049823, 1.001153, 2.498275, 1.000527 
-0.421059, -0.036927, 0.986848, 2.498856, 0.986429 
-0.418666, -0.016663, 0.974189, 2.499708, 0.974076 
-0.416306, -0.000132, 0.968125, 2.500338, 0.968237 
-0.413998, 0.014999, 0.970239, 2.500784, 0.970510 
-0.411748, 0.028407, 0.979289, 2.501072, 0.979664 
-0.409559, 0.039865, 0.992586, 2.501236, 0.993025 
-0.407432, 0.049308, 1.007116, 2.501309, 1.007589 
-0.405376, 0.056093, 1.020000, 2.501331, 1.020487 
-0.403396, 0.060032, 1.028879, 2.501332, 1.029370 
-0.402672, 0.014140, 1.031283, 2.500893, 1.031615 
-0.401645, -0.018485, 1.032215, 2.499899, 1.032185 
-0.400368, -0.040777, 1.030384, 2.498878, 1.029982 
-0.398849, -0.052604, 1.024819, 2.498143, 1.024146 
-0.396977, -0.051862, 1.014531, 2.498122, 1.013849 
-0.395080, -0.049943, 1.001766, 2.498226, 1.001126 
-0.392946, -0.037943, 0.987413, 2.498788, 0.986974 
-0.390612, -0.021442, 0.974658, 2.499570, 0.974503 
-0.388231, -0.003590, 0.968073, 2.500282, 0.968168 
-0.385906, 0.012707, 0.969762, 2.500782, 0.970032 
-0.383640, 0.027196, 0.978564, 2.501104, 0.978949 
-0.381434, 0.039850, 0.991816, 2.501282, 0.992269 
-0.379298, 0.049867, 1.006435, 2.501360, 1.006923 
-0.377236, 0.057152, 1.019522, 2.501380, 1.020024 
-0.375251, 0.061409, 1.028662, 2.501378, 1.029168 
-0.374513, 0.016440, 1.031219, 2.500926, 1.031561 
-0.373483, -0.015963, 1.032304, 2.499939, 1.032287 
-0.372209, -0.038447, 1.030639, 2.498917, 1.030248 
-0.370700, -0.051569, 1.025244, 2.498164, 1.024578 
-0.368837, -0.051550, 1.015112, 2.498116, 1.014429 
-0.366949, -0.049721, 1.002427, 2.498185, 1.001775 
-0.364874, -0.041921, 0.988216, 2.498613, 0.987725 
-0.362548, -0.025629, 0.975170, 2.499432, 0.974973 
-0.360149, -0.006550, 0.968079, 2.500227, 0.968159 
-0.357807, 0.010912, 0.969352, 2.500784, 0.969622 
-0.355521, 0.026771, 0.977925, 2.501138, 0.978320 
-0.353306, 0.040050, 0.991105, 2.501330, 0.991571 
-0.351162, 0.050655, 1.005800, 2.501412, 1.006303 
-0.349093, 0.058369, 1.019066, 2.501431, 1.019583 
-0.347107, 0.062749, 1.028429, 2.501429, 1.028950 
-0.346358, 0.018586, 1.031121, 2.500962, 1.031474 
-0.345323, -0.013594, 1.032338, 2.499980, 1.032333 
-0.344050, -0.036169, 1.030812, 2.498957, 1.030433 
-0.342546, -0.049647, 1.025556, 2.498193, 1.024899 
-0.340697, -0.049431, 1.015601, 2.498099, 1.014916 
-0.338830, -0.049727, 1.003011, 2.498104, 1.002335 
-0.336778, -0.043937, 0.988805, 2.498496, 0.988278 
-0.334467, -0.028634, 0.975565, 2.499318, 0.975334 
-0.332056, -0.008803, 0.968076, 2.500180, 0.968142 
-0.329693, 0.010135, 0.969027, 2.500789, 0.969298 
-0.327398, 0.026604, 0.977411, 2.501165, 0.977813 
-0.325174, 0.040491, 0.990538, 2.501366, 0.991015 
-0.323024, 0.051558, 1.005294, 2.501449, 1.005807 
-0.320954, 0.059333, 1.018682, 2.501470, 1.019210 
-0.318968, 0.063696, 1.028214, 2.501468, 1.028747 
-0.318209, 0.020245, 1.031015, 2.500991, 1.031377 
-0.317171, -0.011713, 1.032337, 2.500015, 1.032344 
-0.315898, -0.034328, 1.030922, 2.498994, 1.030555 
-0.314399, -0.048139, 1.025782, 2.498219, 1.025134 
-0.312564, -0.048959, 1.015970, 2.498098, 1.015283 
-0.310698, -0.049787, 1.003404, 2.498084, 1.002719 
-0.308672, -0.045148, 0.989294, 2.498416, 0.988742 
-0.306372, -0.030600, 0.975929, 2.499235, 0.975672 
-0.303948, -0.010056, 0.968151, 2.500147, 0.968208 
-0.301576, 0.009500, 0.968861, 2.500785, 0.969132 
-0.299272, 0.026619, 0.977093, 2.501175, 0.977498 
-0.297041, 0.041021, 0.990168, 2.501379, 0.990649 
-0.294891, 0.052101, 1.004929, 2.501463, 1.005447 
-0.292822, 0.059759, 1.018380, 2.501485, 1.018913 
-0.290836, 0.064092, 1.028028, 2.501484, 1.028566 
-0.290068, 0.021283, 1.030914, 2.501004, 1.031280 
-0.289026, -0.010426, 1.032316, 2.500037, 1.032331 
-0.287755, -0.033118, 1.030990, 2.499020, 1.030632 
-0.286229, -0.045145, 1.025866, 2.498323, 1.025251 
-0.284429, -0.047697, 1.016263, 2.498115, 1.015576 
-0.282563, -0.048993, 1.003721, 2.498086, 1.003036 
-0.280562, -0.046105, 0.989719, 2.498363, 0.989150 
-0.278264, -0.031687, 0.976258, 2.499188, 0.975987 
-0.275836, -0.011074, 0.968298, 2.500118, 0.968347 
