position,velocity,density,energy,pressure
-0.604734, 0.060396, 0.419217, 2.491631, 0.417957 
-0.609924, 0.002273, 0.509772, 2.491005, 0.508070 
-0.614762, -0.078018, 0.531511, 2.492261, 0.529924 
-0.618539, -0.165627, 0.497219, 2.492583, 0.495738 
-0.620762, -0.246117, 0.460479, 2.491132, 0.458797 
-0.620453, -0.316535, 0.475172, 2.488092, 0.472816 
-0.614681, -0.343004, 0.532631, 2.485512, 0.529472 
-0.600115, -0.230609, 0.296042, 2.497071, 0.295705 
-0.586221, -0.032983, 0.464086, 2.505769, 0.465121 
-0.575823, 0.102944, 0.972680, 2.506496, 0.975184 
-0.568516, 0.176163, 1.100816, 2.503780, 1.102444 
-0.564085, 0.210120, 1.035767, 2.499776, 1.035356 
-0.564574, 0.158432, 1.040861, 2.503759, 1.042657 
-0.570679, -0.019577, 1.102800, 2.512054, 1.108190 
-0.574318, -0.110853, 1.060406, 2.508948, 1.064136 
-0.576101, -0.074689, 0.997524, 2.505566, 0.999662 
-0.576140, -0.055821, 0.992288, 2.502145, 0.993094 
-0.575528, -0.047467, 1.013866, 2.499413, 1.013597 
-0.573752, -0.034896, 1.064898, 2.497938, 1.064015 
-0.572376, -0.075305, 1.092861, 2.497478, 1.091756 
-0.570740, -0.093810, 1.103151, 2.496950, 1.101728 
-0.567022, -0.077072, 1.066590, 2.498331, 1.065749 
-0.561442, -0.046913, 0.947760, 2.500846, 0.948105 
-0.556737, -0.030216, 0.912861, 2.502850, 0.913920 
-0.553452, -0.042278, 0.956008, 2.504325, 0.957701 
-0.550204, -0.018975, 1.024684, 2.505273, 1.026877 
-0.546355, 0.008709, 1.096887, 2.506081, 1.099625 
-0.544287, -0.015087, 1.112436, 2.506737, 1.115469 
-0.543227, -0.036667, 1.107988, 2.506427, 1.110886 
-0.540690, -0.028572, 1.068647, 2.506865, 1.071573 
-0.541692, -0.005831, 1.090878, 2.503291, 1.092326 
-0.543727, -0.035068, 1.111080, 2.498958, 1.110622 
-0.545217, -0.054692, 1.110481, 2.494968, 1.108325 
-0.544678, -0.060081, 1.112306, 2.492916, 1.109160 
-0.542966, -0.045579, 1.105279, 2.493054, 1.102325 
-0.541090, -0.042866, 1.075898, 2.493140, 1.072904 
