position,velocity,density,energy,pressure
-0.605036, 0.044963, 0.447710, 2.493064, 0.446593 
-0.609935, -0.008514, 0.528933, 2.492162, 0.527396 
-0.614372, -0.084757, 0.540052, 2.492773, 0.538548 
-0.617711, -0.166956, 0.505389, 2.492555, 0.503883 
-0.619531, -0.244973, 0.475572, 2.490628, 0.473743 
-0.618870, -0.312825, 0.497262, 2.487159, 0.494613 
-0.612966, -0.331098, 0.540353, 2.484939, 0.537036 
-0.598962, -0.212268, 0.295113, 2.497220, 0.294785 
-0.586056, -0.030558, 0.471618, 2.505422, 0.472608 
-0.576338, 0.103267, 0.954495, 2.506400, 0.956832 
-0.569397, 0.175476, 1.111373, 2.503631, 1.112632 
-0.565136, 0.210114, 1.062788, 2.499774, 1.062943 
-0.565366, 0.145207, 1.060771, 2.505068, 1.063303 
-0.570581, -0.035263, 1.111324, 2.512083, 1.116639 
-0.573763, -0.122237, 1.081731, 2.508387, 1.084969 
-0.575728, -0.081253, 1.018525, 2.505214, 1.020597 
-0.575861, -0.056813, 1.008860, 2.501945, 1.009644 
-0.575290, -0.036524, 1.026267, 2.499269, 1.025974 
-0.573578, -0.032062, 1.075876, 2.497868, 1.074976 
-0.571999, -0.079294, 1.105237, 2.497277, 1.103899 
-0.570271, -0.100640, 1.110462, 2.496540, 1.108738 
-0.566637, -0.081910, 1.063658, 2.498043, 1.062903 
-0.561207, -0.039431, 0.940502, 2.500898, 0.940890 
-0.556586, -0.017699, 0.902924, 2.502886, 0.904008 
-0.553241, -0.038852, 0.947905, 2.504370, 0.949558 
-0.550109, -0.019550, 1.017077, 2.505333, 1.019286 
-0.546399, 0.009477, 1.091096, 2.506201, 1.093827 
-0.544211, -0.001944, 1.111272, 2.506824, 1.114391 
-0.543044, -0.028307, 1.108249, 2.506531, 1.111170 
-0.540547, -0.026068, 1.071932, 2.506893, 1.074946 
-0.541663, 0.007529, 1.095351, 2.503289, 1.096817 
-0.543551, -0.030635, 1.110769, 2.499047, 1.110441 
-0.544944, -0.046897, 1.109347, 2.495182, 1.107274 
-0.544378, -0.056559, 1.111459, 2.493056, 1.108460 
-0.542738, -0.036789, 1.105486, 2.493301, 1.102523 
-0.540875, -0.043920, 1.076980, 2.493153, 1.074137 
-0.537959, -0.039127, 1.000014, 2.493985, 0.997622 
-0.532912, -0.018982, 0.849675, 2.497148, 0.848700 
-0.526354, 0.044497, 0.815727, 2.502419, 0.816491 
-0.522008, 0.072191, 0.928764, 2.504400, 0.930353 
-0.518781, 0.073015, 1.035721, 2.505585, 1.037968 
-0.516623, 0.055231, 1.095761, 2.506269, 1.098443 
-0.514776, 0.049880, 1.126736, 2.506394, 1.129552 
-0.513639, 0.036156, 1.134825, 2.506026, 1.137528 
-0.511498, 0.037787, 1.126424, 2.506012, 1.129107 
-0.513565, 0.017988, 1.135175, 2.502552, 1.136397 
-0.514361, 0.007040, 1.132174, 2.499599, 1.131931 
-0.515173, 0.007554, 1.124623, 2.496299, 1.122899 
-0.514491, -0.000835, 1.131553, 2.495057, 1.129287 
-0.513052, -0.024314, 1.134634, 2.495079, 1.132409 
-0.510561, -0.037267, 1.109475, 2.495913, 1.107695 
-0.507928, -0.043199, 1.059356, 2.496605, 1.057965 
-0.503508, -0.025746, 0.983691, 2.499229, 0.983408 
-0.499011, -0.001866, 0.983969, 2.501683, 0.984613 
-0.494972, 0.010441, 1.055939, 2.503667, 1.057439 
-0.492924, -0.002708, 1.101492, 2.504074, 1.103255 
-0.490327, -0.000022, 1.143232, 2.504833, 1.145399 
-0.488582, -0.009423, 1.154101, 2.504889, 1.156328 
-0.486050, 0.005855, 1.137915, 2.505688, 1.140449 
-0.484816, 0.002167, 1.116719, 2.505233, 1.119034 
-0.487855, -0.024547, 1.152769, 2.500100, 1.152839 
