position,velocity,density,energy,pressure
-0.600016, -0.003157, 0.541657, 2.500000, 0.541657 
-0.598149, -0.004879, 0.623159, 2.500000, 0.623159 
-0.596278, -0.005666, 0.699656, 2.500000, 0.699656 
-0.594404, -0.005798, 0.768707, 2.500000, 0.768707 
-0.592527, -0.005435, 0.828602, 2.500000, 0.828602 
-0.590648, -0.004666, 0.878365, 2.500000, 0.878365 
-0.588767, -0.003541, 0.917752, 2.500000, 0.917752 
-0.586885, -0.002083, 0.947251, 2.500000, 0.947251 
-0.585003, -0.000607, 0.968083, 2.500000, 0.968083 
-0.583122, 0.000609, 0.982039, 2.500000, 0.982039 
-0.581242, 0.001596, 0.990827, 2.500000, 0.990827 
-0.579363, 0.002377, 0.995912, 2.500000, 0.995912 
-0.577485, 0.002966, 0.998516, 2.500000, 0.998516 
-0.575608, 0.003374, 0.999614, 2.500000, 0.999614 
-0.573731, 0.003613, 0.999940, 2.500000, 0.999940 
-0.571867, 0.001567, 0.999981, 2.500000, 0.999981 
-0.570000, -0.000177, 0.999981, 2.500000, 0.999981 
-0.568132, -0.001499, 0.999981, 2.500000, 0.999981 
-0.566261, -0.002377, 0.999981, 2.500000, 0.999981 
-0.564388, -0.002802, 0.999981, 2.500000, 0.999981 
-0.562513, -0.002772, 0.999981, 2.500000, 0.999981 
-0.560636, -0.002287, 0.999981, 2.500000, 0.999981 
-0.558756, -0.001352, 0.999981, 2.500000, 0.999981 
-0.556875, -0.000262, 0.999981, 2.500000, 0.999981 
-0.554996, 0.000686, 0.999981, 2.500000, 0.999981 
-0.553117, 0.001490, 0.999981, 2.500000, 0.999981 
-0.551238, 0.002149, 0.999981, 2.500000, 0.999981 
-0.549361, 0.002661, 0.999981, 2.500000, 0.999981 
-0.547484, 0.003027, 0.999981, 2.500000, 0.999981 
-0.545608, 0.003247, 0.999981, 2.500000, 0.999981 
-0.543743, 0.001196, 0.999981, 2.500000, 0.999981 
-0.541876, -0.000488, 0.999981, 2.500000, 0.999981 
-0.540007, -0.001734, 0.999981, 2.500000, 0.999981 
-0.538136, -0.002539, 0.999981, 2.500000, 0.999981 
-0.536263, -0.002905, 0.999981, 2.500000, 0.999981 
-0.534388, -0.002832, 0.999981, 2.500000, 0.999981 
-0.532510, -0.002319, 0.999981, 2.500000, 0.999981 
-0.530630, -0.001367, 0.999981, 2.500000, 0.999981 
-0.528750, -0.000268, 0.999981, 2.500000, 0.999981 
-0.526870, 0.000684, 0.999981, 2.500000, 0.999981 
-0.524991, 0.001489, 0.999981, 2.500000, 0.999981 
-0.523113, 0.002149, 0.999981, 2.500000, 0.999981 
