position,velocity,density,energy,pressure
-0.602353, -0.060615, 0.547459, 2.499521, 0.547355 
-0.601987, -0.105104, 0.566364, 2.497718, 0.565857 
-0.600939, -0.133885, 0.601727, 2.495592, 0.600730 
-0.599347, -0.147495, 0.644004, 2.494073, 0.642587 
-0.597260, -0.144265, 0.685559, 2.493768, 0.683991 
-0.594746, -0.126903, 0.720624, 2.494777, 0.719260 
-0.591814, -0.092920, 0.748323, 2.497045, 0.747520 
-0.588526, -0.046466, 0.774301, 2.499800, 0.774240 
-0.585330, -0.005549, 0.808009, 2.501709, 0.808512 
-0.582409, 0.025656, 0.853679, 2.502769, 0.854547 
-0.579723, 0.048835, 0.905275, 2.503323, 0.906386 
-0.577240, 0.065338, 0.955266, 2.503593, 0.956537 
-0.574938, 0.076151, 0.997766, 2.503719, 0.999141 
-0.572846, 0.076103, 1.028681, 2.503975, 1.030189 
-0.570951, 0.066758, 1.046376, 2.504334, 1.048048 
-0.570817, 0.018466, 1.048346, 2.503257, 1.049632 
-0.570450, -0.022160, 1.050382, 2.501255, 1.050898 
-0.569744, -0.053464, 1.051315, 2.499052, 1.050978 
-0.568579, -0.066966, 1.048488, 2.497469, 1.047513 
-0.566761, -0.062714, 1.037051, 2.497204, 1.035953 
-0.564699, -0.051816, 1.017271, 2.497557, 1.016300 
-0.562281, -0.033589, 0.990844, 2.498467, 0.990242 
-0.559529, -0.008894, 0.964978, 2.499666, 0.964839 
-0.556774, 0.014151, 0.952158, 2.500588, 0.952362 
-0.554159, 0.032838, 0.957239, 2.501162, 0.957656 
-0.551702, 0.043492, 0.975928, 2.501588, 0.976482 
-0.549376, 0.050800, 1.000680, 2.501911, 1.001323 
-0.547208, 0.052075, 1.024543, 2.502217, 1.025314 
-0.545223, 0.047501, 1.042447, 2.502485, 1.043358 
-0.543318, 0.042500, 1.052120, 2.502715, 1.053172 
-0.543177, 0.001821, 1.052858, 2.501209, 1.053383 
-0.542613, -0.026199, 1.053331, 2.499454, 1.053154 
-0.541679, -0.044764, 1.051549, 2.497980, 1.050756 
-0.540357, -0.054310, 1.044936, 2.497177, 1.043793 
-0.538433, -0.049553, 1.029203, 2.497341, 1.028144 
-0.536500, -0.045103, 1.008514, 2.497576, 1.007572 
-0.534082, -0.028150, 0.981796, 2.498462, 0.981224 
-0.531332, -0.005027, 0.957488, 2.499583, 0.957355 
-0.528597, 0.016384, 0.947474, 2.500437, 0.947657 
-0.526027, 0.028987, 0.955117, 2.501051, 0.955502 
-0.523587, 0.038873, 0.975246, 2.501507, 0.975762 
-0.521311, 0.042359, 1.000286, 2.501884, 1.000958 
-0.519233, 0.040301, 1.023471, 2.502173, 1.024300 
-0.517205, 0.040692, 1.041501, 2.502355, 1.042453 
-0.515269, 0.039849, 1.051081, 2.502494, 1.052140 
-0.515104, 0.002355, 1.051805, 2.500985, 1.052254 
-0.514502, -0.022904, 1.052200, 2.499346, 1.051962 
-0.513551, -0.041960, 1.050212, 2.498087, 1.049444 
-0.512195, -0.050363, 1.043225, 2.497309, 1.042133 
-0.510244, -0.045101, 1.027118, 2.497460, 1.026108 
-0.508280, -0.040902, 1.006213, 2.497715, 1.005329 
-0.505889, -0.025133, 0.980339, 2.498502, 0.979783 
-0.503158, -0.003119, 0.957175, 2.499545, 0.957024 
-0.500474, 0.011663, 0.948294, 2.500395, 0.948442 
-0.497912, 0.024594, 0.956628, 2.501041, 0.956973 
-0.495468, 0.036088, 0.977002, 2.501496, 0.977476 
-0.493232, 0.040070, 1.001478, 2.501809, 1.002115 
-0.491136, 0.040137, 1.024491, 2.502050, 1.025292 
-0.489093, 0.041836, 1.042247, 2.502196, 1.043167 
-0.487154, 0.040305, 1.051493, 2.502335, 1.052509 
-0.487014, 0.002148, 1.052115, 2.500881, 1.052519 
-0.486425, -0.024148, 1.052418, 2.499270, 1.052137 
-0.485477, -0.043956, 1.050319, 2.498034, 1.049523 
-0.484081, -0.051222, 1.042990, 2.497295, 1.041895 
-0.482128, -0.046303, 1.026644, 2.497453, 1.025636 
-0.480140, -0.040653, 1.005458, 2.497731, 1.004583 
-0.477749, -0.024993, 0.979622, 2.498510, 0.979070 
-0.475059, -0.009446, 0.956723, 2.499525, 0.956571 
-0.472369, 0.006898, 0.948080, 2.500442, 0.948231 
-0.469794, 0.022394, 0.956611, 2.501108, 0.956960 
-0.467394, 0.034732, 0.976579, 2.501502, 0.977054 
-0.465128, 0.040888, 1.001211, 2.501796, 1.001863 
-0.463016, 0.041859, 1.024343, 2.502036, 1.025165 
-0.460961, 0.043565, 1.042214, 2.502202, 1.043153 
-0.459006, 0.042525, 1.051490, 2.502347, 1.052521 
-0.458897, 0.002911, 1.052069, 2.500884, 1.052469 
-0.458325, -0.025124, 1.052403, 2.499231, 1.052100 
-0.457363, -0.044902, 1.050324, 2.497981, 1.049507 
-0.455946, -0.051017, 1.042937, 2.497263, 1.041830 
-0.454001, -0.046364, 1.026680, 2.497424, 1.025658 
-0.452005, -0.040470, 1.005459, 2.497696, 1.004563 
-0.449630, -0.025546, 0.979757, 2.498464, 0.979182 
-0.446944, -0.010383, 0.956765, 2.499506, 0.956603 
-0.444251, 0.006300, 0.947907, 2.500460, 0.948060 
-0.441745, 0.019713, 0.955853, 2.501093, 0.956199 
-0.439312, 0.033060, 0.975714, 2.501531, 0.976200 
-0.437026, 0.039395, 1.000488, 2.501860, 1.001164 
-0.434897, 0.040861, 1.023880, 2.502118, 1.024731 
-0.432818, 0.043718, 1.042085, 2.502289, 1.043054 
-0.430854, 0.043142, 1.051579, 2.502434, 1.052640 
-0.430779, 0.001315, 1.052148, 2.500902, 1.052555 
-0.430199, -0.026277, 1.052587, 2.499195, 1.052276 
-0.429220, -0.045221, 1.050605, 2.497926, 1.049776 
-0.427797, -0.050697, 1.043329, 2.497200, 1.042205 
-0.425868, -0.046863, 1.027284, 2.497330, 1.026223 
-0.423895, -0.041819, 1.006296, 2.497565, 1.005346 
-0.421530, -0.026698, 0.980529, 2.498358, 0.979910 
-0.418840, -0.010875, 0.957022, 2.499461, 0.956843 
-0.416227, 0.003659, 0.947464, 2.500378, 0.947593 
-0.413680, 0.018544, 0.954548, 2.501099, 0.954898 
-0.411216, 0.032785, 0.974203, 2.501599, 0.974709 
-0.408904, 0.039706, 0.999260, 2.501971, 0.999968 
-0.406748, 0.041842, 1.023233, 2.502253, 1.024121 
-0.404655, 0.045184, 1.042001, 2.502430, 1.043013 
-0.402693, 0.042998, 1.051997, 2.502611, 1.053106 
-0.402619, 0.001220, 1.052632, 2.500979, 1.053072 
-0.402027, -0.025905, 1.053229, 2.499209, 1.052939 
-0.401053, -0.044708, 1.051457, 2.497884, 1.050626 
-0.399651, -0.051254, 1.044499, 2.497085, 1.043332 
-0.397752, -0.048618, 1.028878, 2.497158, 1.027749 
-0.395794, -0.043424, 1.008048, 2.497385, 1.007027 
-0.393445, -0.028262, 0.982078, 2.498206, 0.981401 
-0.390858, -0.014877, 0.958274, 2.499237, 0.958018 
-0.388196, 0.001718, 0.946881, 2.500293, 0.946987 
-0.385609, 0.018022, 0.952764, 2.501115, 0.953125 
-0.383110, 0.033307, 0.972083, 2.501690, 0.972620 
-0.380761, 0.041387, 0.997543, 2.502114, 0.998291 
-0.378586, 0.043812, 1.022151, 2.502424, 1.023087 
-0.376488, 0.045751, 1.041646, 2.502655, 1.042715 
-0.374520, 0.043590, 1.052301, 2.502843, 1.053476 
-0.374423, 0.002773, 1.053059, 2.501117, 1.053558 
-0.373830, -0.024049, 1.053827, 2.499269, 1.053578 
-0.372880, -0.044492, 1.052320, 2.497829, 1.051482 
-0.371524, -0.053094, 1.045845, 2.496907, 1.044613 
-0.369638, -0.050385, 1.030618, 2.496974, 1.029418 
-0.367679, -0.044233, 1.009808, 2.497213, 1.008721 
-0.365439, -0.032216, 0.984435, 2.497893, 0.983640 
-0.362851, -0.017853, 0.959412, 2.499010, 0.959080 
-0.360146, 0.000585, 0.946163, 2.500207, 0.946248 
-0.357520, 0.018365, 0.950788, 2.501134, 0.951162 
-0.354979, 0.034953, 0.969800, 2.501791, 0.970374 
-0.352609, 0.043600, 0.995494, 2.502257, 0.996288 
-0.350419, 0.045605, 1.020720, 2.502616, 1.021709 
-0.348310, 0.047877, 1.040923, 2.502864, 1.042053 
-0.346342, 0.045210, 1.052206, 2.503063, 1.053448 
-0.346226, 0.004880, 1.053092, 2.501263, 1.053651 
-0.345637, -0.022118, 1.054035, 2.499334, 1.053829 
-0.344703, -0.043437, 1.052797, 2.497808, 1.051962 
-0.343377, -0.053802, 1.046730, 2.496812, 1.045465 
-0.341497, -0.050356, 1.031885, 2.496856, 1.030637 
-0.339572, -0.044857, 1.011488, 2.497027, 1.010328 
-0.337375, -0.034045, 0.986284, 2.497678, 0.985409 
-0.334810, -0.019786, 0.960607, 2.498816, 0.960209 
-0.332074, -0.000026, 0.945906, 2.500121, 0.945968 
-0.329403, 0.019360, 0.949525, 2.501145, 0.949910 
-0.326845, 0.036350, 0.968153, 2.501850, 0.968754 
-0.324456, 0.045630, 0.993994, 2.502347, 0.994819 
-0.322249, 0.048161, 1.019665, 2.502727, 1.020690 
-0.320139, 0.050173, 1.040331, 2.502987, 1.041500 
-0.318175, 0.046950, 1.052094, 2.503196, 1.053380 
-0.318043, 0.007042, 1.053097, 2.501370, 1.053699 
-0.317451, -0.019991, 1.054187, 2.499413, 1.054021 
-0.316523, -0.041566, 1.053152, 2.497850, 1.052340 
-0.315214, -0.052918, 1.047381, 2.496812, 1.046114 
-0.313339, -0.048455, 1.032864, 2.496830, 1.031604 
-0.311440, -0.044864, 1.012757, 2.496954, 1.011568 
-0.309291, -0.035426, 0.987920, 2.497540, 0.986993 
-0.306741, -0.021107, 0.961832, 2.498685, 0.961389 
-0.303977, -0.000320, 0.946071, 2.500060, 0.946117 
-0.301288, 0.019591, 0.948870, 2.501124, 0.949254 
-0.298709, 0.037957, 0.967140, 2.501838, 0.967749 
-0.296305, 0.047586, 0.993029, 2.502354, 0.993863 
-0.294096, 0.049958, 1.018885, 2.502744, 1.019917 
-0.291990, 0.051454, 1.039831, 2.503015, 1.041009 
-0.290021, 0.048679, 1.051987, 2.503220, 1.053268 
-0.289866, 0.009362, 1.053106, 2.501437, 1.053731 
-0.289277, -0.018017, 1.054301, 2.499489, 1.054166 
-0.288359, -0.040136, 1.053430, 2.497913, 1.052641 
-0.287004, -0.050337, 1.047619, 2.496994, 1.046423 
-0.285211, -0.049164, 1.033762, 2.496845, 1.032505 
-0.283311, -0.045537, 1.013784, 2.496952, 1.012591 
-0.281199, -0.036713, 0.989291, 2.497477, 0.988337 
-0.278647, -0.022043, 0.962843, 2.498629, 0.962378 
-0.275880, -0.001183, 0.946376, 2.500006, 0.946406 
-0.273165, 0.021038, 0.948502, 2.501065, 0.948879 
-0.270573, 0.039336, 0.966494, 2.501777, 0.967098 
-0.268169, 0.048558, 0.992295, 2.502288, 0.993118 
-0.265966, 0.050412, 1.018223, 2.502681, 1.019238 
-0.263850, 0.052790, 1.039456, 2.502936, 1.040588 
-0.261857, 0.051459, 1.051973, 2.503107, 1.053194 
-0.261705, 0.011695, 1.053128, 2.501401, 1.053743 
-0.261126, -0.016921, 1.054391, 2.499510, 1.054265 
-0.260109, -0.036152, 1.053422, 2.498172, 1.052735 
-0.258819, -0.048887, 1.047693, 2.497146, 1.046553 
-0.257151, -0.052027, 1.034654, 2.496775, 1.033361 
-0.255182, -0.045677, 1.013987, 2.496994, 1.012809 
-0.253103, -0.038156, 0.989451, 2.497480, 0.988497 
-0.250534, -0.019099, 0.962390, 2.498674, 0.961921 
-0.247763, 0.000677, 0.945017, 2.499989, 0.945044 
-0.245033, 0.022946, 0.946706, 2.501000, 0.947079 
-0.242445, 0.040687, 0.965021, 2.501657, 0.965614 
-0.240007, 0.053683, 0.992068, 2.502078, 0.992801 
-0.237758, 0.057786, 1.019865, 2.502441, 1.020774 
-0.235677, 0.057139, 1.042472, 2.502713, 1.043499 
-0.233690, 0.055346, 1.056529, 2.502848, 1.057628 
-0.233351, 0.021160, 1.058460, 2.501545, 1.059108 
-0.232766, -0.010841, 1.059871, 2.499905, 1.059908 
-0.231841, -0.034228, 1.059006, 2.498480, 1.058456 
-0.230644, -0.050347, 1.053530, 2.497280, 1.052461 
-0.229096, -0.058210, 1.040799, 2.496663, 1.039461 
-0.227307, -0.058753, 1.020431, 2.496543, 1.019058 
-0.225249, -0.051440, 0.993333, 2.497000, 0.992179 
-0.222683, -0.033032, 0.960740, 2.498284, 0.960123 
-0.219866, -0.007418, 0.935234, 2.499732, 0.935172 
-0.217130, 0.014885, 0.929000, 2.500800, 0.929325 
-0.214489, 0.034753, 0.943499, 2.501518, 0.944075 
-0.212014, 0.049363, 0.971423, 2.501956, 0.972151 
-0.209688, 0.059124, 1.004279, 2.502242, 1.005098 
-0.207524, 0.062733, 1.034776, 2.502473, 1.035680 
-0.205522, 0.061185, 1.057811, 2.502657, 1.058799 
-0.203757, 0.056911, 1.070317, 2.502678, 1.071340 
-0.203348, 0.022646, 1.072323, 2.501562, 1.072978 
-0.202807, -0.010606, 1.073228, 2.500049, 1.073319 
-0.201950, -0.036034, 1.071707, 2.498540, 1.071171 
-0.200782, -0.054032, 1.065298, 2.497306, 1.064221 
-0.199281, -0.062813, 1.051473, 2.496578, 1.050081 
-0.197442, -0.062769, 1.028672, 2.496536, 1.027284 
-0.195240, -0.052436, 0.997613, 2.497209, 0.996540 
-0.192660, -0.032914, 0.963073, 2.498461, 0.962523 
-0.189872, -0.008963, 0.936913, 2.499830, 0.936892 
-0.187104, 0.016194, 0.930776, 2.500855, 0.931128 
-0.184489, 0.036566, 0.945531, 2.501469, 0.946111 
-0.182023, 0.050972, 0.973517, 2.501846, 0.974237 
-0.179707, 0.060344, 1.006012, 2.502084, 1.006819 
-0.177547, 0.065216, 1.035722, 2.502242, 1.036573 
-0.175646, 0.063114, 1.056952, 2.502329, 1.057830 
-0.173885, 0.056055, 1.068971, 2.502413, 1.069893 
-0.173476, 0.019533, 1.070821, 2.501441, 1.071415 
-0.172923, -0.016029, 1.071490, 2.500004, 1.071557 
-0.172047, -0.042844, 1.069496, 2.498498, 1.068959 
-0.170892, -0.061071, 1.062655, 2.497209, 1.061561 
-0.169383, -0.070125, 1.048270, 2.496485, 1.046857 
-0.167491, -0.066350, 1.024714, 2.496517, 1.023324 
-0.165275, -0.056992, 0.993457, 2.497281, 0.992409 
-0.162604, -0.034298, 0.958895, 2.498700, 0.958425 
-0.159759, -0.007097, 0.934672, 2.500103, 0.934734 
-0.157010, 0.017537, 0.931437, 2.501053, 0.931844 
-0.154411, 0.037661, 0.948234, 2.501609, 0.948849 
-0.151974, 0.052888, 0.976817, 2.501893, 0.977554 
-0.149705, 0.061285, 1.008652, 2.502085, 1.009459 
-0.147658, 0.064766, 1.036255, 2.502165, 1.037073 
-0.145751, 0.063908, 1.056702, 2.502224, 1.057510 
-0.143981, 0.056017, 1.067969, 2.502357, 1.068840 
-0.143577, 0.018441, 1.069546, 2.501407, 1.070105 
-0.143022, -0.018865, 1.069885, 2.499951, 1.069921 
-0.142161, -0.046704, 1.067484, 2.498365, 1.066894 
-0.140956, -0.064143, 1.059887, 2.497110, 1.058759 
-0.139423, -0.070975, 1.044892, 2.496421, 1.043458 
-0.137515, -0.070004, 1.020725, 2.496564, 1.019361 
-0.135161, -0.054783, 0.988362, 2.497557, 0.987425 
-0.132440, -0.030112, 0.955064, 2.499023, 0.954715 
-0.129600, -0.002574, 0.933926, 2.500340, 0.934072 
-0.126888, 0.020896, 0.933774, 2.501182, 0.934226 
-0.124353, 0.039214, 0.952029, 2.501643, 0.952655 
-0.121955, 0.053399, 0.980705, 2.501882, 0.981436 
-0.119793, 0.059512, 1.010701, 2.502026, 1.011472 
-0.117794, 0.060684, 1.036968, 2.502125, 1.037746 
-0.115865, 0.060185, 1.056689, 2.502207, 1.057468 
-0.114075, 0.052298, 1.067154, 2.502358, 1.068016 
-0.113650, 0.014689, 1.068467, 2.501372, 1.069024 
-0.113111, -0.022114, 1.068448, 2.499815, 1.068436 
-0.112251, -0.048665, 1.065686, 2.498184, 1.065008 
-0.111024, -0.064688, 1.057623, 2.496975, 1.056420 
-0.109438, -0.071805, 1.041777, 2.496445, 1.040344 
-0.107425, -0.065970, 1.016532, 2.496795, 1.015263 
-0.105025, -0.049034, 0.984353, 2.497847, 0.983537 
-0.102280, -0.023951, 0.952673, 2.499268, 0.952422 
-0.099464, 0.002213, 0.934242, 2.500462, 0.934438 
-0.096821, 0.023673, 0.936168, 2.501180, 0.936624 
-0.094318, 0.040630, 0.955176, 2.501592, 0.955790 
-0.092019, 0.053043, 0.982585, 2.501758, 0.983277 
-0.089924, 0.056008, 1.011148, 2.501915, 1.011870 
-0.087904, 0.057121, 1.036879, 2.502051, 1.037619 
-0.085938, 0.057419, 1.056113, 2.502156, 1.056861 
-0.084135, 0.048883, 1.065952, 2.502338, 1.066817 
-0.083715, 0.011412, 1.067055, 2.501303, 1.067598 
-0.083173, -0.024773, 1.066847, 2.499714, 1.066797 
-0.082316, -0.051280, 1.063916, 2.498078, 1.063185 
-0.081051, -0.066229, 1.055530, 2.496947, 1.054303 
-0.079399, -0.070905, 1.039156, 2.496570, 1.037775 
-0.077338, -0.062588, 1.013855, 2.497022, 1.012685 
-0.074912, -0.044919, 0.982475, 2.498077, 0.981754 
-0.072159, -0.020120, 0.952531, 2.499436, 0.952349 
-0.069392, 0.004865, 0.936298, 2.500514, 0.936515 
-0.066801, 0.024678, 0.939316, 2.501150, 0.939764 
-0.064367, 0.040600, 0.957761, 2.501497, 0.958345 
-0.062170, 0.045923, 0.983457, 2.501740, 0.984102 
-0.060051, 0.049389, 1.011190, 2.501947, 1.011878 
-0.057982, 0.052596, 1.036248, 2.502099, 1.036963 
-0.056017, 0.050954, 1.054477, 2.502250, 1.055294 
-0.054185, 0.044050, 1.063515, 2.502413, 1.064453 
-0.053899, 0.004053, 1.064287, 2.501144, 1.064809 
-0.053293, -0.028990, 1.064057, 2.499541, 1.063933 
-0.052347, -0.051307, 1.060886, 2.498025, 1.060109 
-0.051034, -0.064638, 1.052301, 2.497023, 1.051097 
-0.049316, -0.065149, 1.035899, 2.496749, 1.034595 
-0.047225, -0.056394, 1.011264, 2.497144, 1.010159 
-0.044782, -0.038641, 0.981268, 2.498094, 0.980568 
-0.042038, -0.014025, 0.953049, 2.499349, 0.952838 
-0.039299, 0.009263, 0.937499, 2.500341, 0.937653 
-0.036717, 0.028875, 0.938333, 2.500960, 0.938711 
-0.034462, 0.035287, 0.950220, 2.501290, 0.950701 
-0.032267, 0.040641, 0.967853, 2.501567, 0.968409 
-0.030112, 0.046424, 0.986680, 2.501773, 0.987291 
-0.028091, 0.046176, 1.002271, 2.501888, 1.002970 
-0.026130, 0.042563, 1.012217, 2.501995, 1.013010 
-0.025404, 0.012197, 1.014248, 2.500902, 1.014668 
-0.024554, -0.012019, 1.014508, 2.499477, 1.014368 
-0.023330, -0.027092, 1.011472, 2.498434, 1.010887 
-0.022041, -0.039633, 1.004310, 2.497265, 1.003251 
-0.020026, -0.033951, 0.987243, 2.497344, 0.986238 
-0.017689, -0.018171, 0.960428, 2.498042, 0.959715 
-0.015140, 0.002439, 0.925354, 2.498975, 0.925002 
-0.012884, 0.013928, 0.890497, 2.499492, 0.890333 
-0.010190, 0.035985, 0.847287, 2.500397, 0.847427 
-0.007730, 0.052164, 0.805584, 2.500944, 0.805885 
-0.005503, 0.058160, 0.764632, 2.501385, 0.765038 
-0.003313, 0.066582, 0.721657, 2.501710, 0.722110 
-0.001017, 0.077837, 0.673026, 2.502118, 0.673535 
0.001200, 0.083665, 0.621910, 2.502696, 0.622509 
0.002782, 0.073480, 0.582186, 1.797224, 0.418496 
0.009612, 0.045657, 0.420463, 1.796845, 0.302207 
0.015397, 0.003159, 0.324490, 1.794729, 0.232976 
0.021892, -0.020393, 0.273384, 1.793662, 0.196179 
0.029395, -0.020372, 0.249146, 1.793650, 0.178766 
0.037579, -0.003876, 0.238359, 1.794491, 0.171094 
0.045495, 0.001917, 0.236618, 1.795036, 0.169896 
0.053489, 0.012429, 0.237984, 1.795277, 0.170899 
0.061426, 0.020361, 0.241074, 1.795371, 0.173127 
0.069165, 0.022722, 0.245165, 1.795313, 0.176059 
0.076675, 0.020539, 0.248270, 1.795107, 0.178269 
0.084137, 0.014362, 0.249499, 1.795001, 0.179140 
