position,velocity,density,energy,pressure
-0.600750, -0.038824, 0.540236, 2.499780, 0.540196 
-0.599304, -0.061874, 0.603129, 2.499182, 0.602963 
-0.597635, -0.073356, 0.667871, 2.498658, 0.667571 
-0.595804, -0.076134, 0.729838, 2.498387, 0.729446 
-0.593846, -0.071989, 0.785737, 2.498414, 0.785324 
-0.591782, -0.061939, 0.833571, 2.498723, 0.833219 
-0.589622, -0.046501, 0.872607, 2.499256, 0.872391 
-0.587375, -0.026163, 0.903377, 2.499903, 0.903346 
-0.585132, -0.006396, 0.927125, 2.500419, 0.927253 
-0.582957, 0.009585, 0.946200, 2.500738, 0.946432 
-0.580842, 0.022292, 0.962470, 2.500924, 0.962767 
-0.578779, 0.032085, 0.976720, 2.501025, 0.977055 
-0.576765, 0.039232, 0.989103, 2.501073, 0.989458 
-0.574800, 0.043790, 0.999383, 2.501091, 0.999749 
-0.572871, 0.046343, 1.007171, 2.501102, 1.007543 
-0.571521, 0.018628, 1.011224, 2.500906, 1.011531 
-0.570096, -0.005304, 1.013340, 2.500420, 1.013482 
-0.568565, -0.023772, 1.013261, 2.499841, 1.013207 
-0.566920, -0.036172, 1.010912, 2.499337, 1.010689 
-0.565089, -0.037934, 1.006418, 2.499155, 1.006133 
-0.563181, -0.036284, 1.000585, 2.499172, 1.000307 
-0.561176, -0.028924, 0.994431, 2.499402, 0.994229 
-0.559058, -0.015492, 0.989216, 2.499798, 0.989145 
-0.556916, -0.001359, 0.986407, 2.500142, 0.986452 
-0.554811, 0.010740, 0.986690, 2.500364, 0.986809 
-0.552743, 0.020799, 0.989807, 2.500496, 0.989972 
-0.550713, 0.028830, 0.994954, 2.500567, 0.995144 
-0.548719, 0.034876, 1.001063, 2.500600, 1.001266 
-0.546764, 0.038738, 1.006989, 2.500616, 1.007199 
-0.544838, 0.041162, 1.011673, 2.500624, 1.011885 
-0.543498, 0.012649, 1.013882, 2.500431, 1.014029 
-0.542033, -0.009189, 1.014531, 2.500011, 1.014535 
-0.540460, -0.025286, 1.013273, 2.499548, 1.013121 
-0.538777, -0.035433, 1.010052, 2.499181, 1.009777 
-0.536922, -0.036064, 1.005015, 2.499114, 1.004720 
-0.535050, -0.036262, 0.999095, 2.499128, 0.998802 
-0.533054, -0.028869, 0.993038, 2.499377, 0.992827 
-0.530929, -0.015045, 0.988053, 2.499798, 0.987981 
-0.528787, -0.000957, 0.985575, 2.500146, 0.985621 
-0.526682, 0.011053, 0.986188, 2.500367, 0.986308 
-0.524615, 0.021008, 0.989565, 2.500497, 0.989730 
-0.522586, 0.028952, 0.994880, 2.500567, 0.995070 
-0.520597, 0.034532, 1.001070, 2.500602, 1.001273 
-0.518640, 0.038551, 1.007036, 2.500618, 1.007245 
-0.516717, 0.040888, 1.011714, 2.500622, 1.011926 
-0.515379, 0.012091, 1.013905, 2.500430, 1.014052 
-0.513916, -0.009910, 1.014524, 2.500003, 1.014526 
-0.512342, -0.025969, 1.013233, 2.499533, 1.013078 
-0.510656, -0.035899, 1.009984, 2.499166, 1.009704 
-0.508798, -0.036146, 1.004926, 2.499109, 1.004630 
-0.506915, -0.035231, 0.998992, 2.499147, 0.998701 
-0.504924, -0.028453, 0.992964, 2.499389, 0.992756 
-0.502799, -0.014629, 0.988007, 2.499806, 0.987938 
-0.500658, -0.000668, 0.985566, 2.500150, 0.985613 
-0.498555, 0.011239, 0.986212, 2.500368, 0.986333 
-0.496489, 0.021130, 0.989614, 2.500497, 0.989779 
-0.494465, 0.028482, 0.994931, 2.500569, 0.995121 
-0.492474, 0.034293, 1.001124, 2.500605, 1.001328 
-0.490515, 0.038475, 1.007084, 2.500620, 1.007294 
-0.488592, 0.040918, 1.011748, 2.500624, 1.011961 
-0.487257, 0.011761, 1.013924, 2.500429, 1.014071 
-0.485795, -0.010388, 1.014530, 2.499995, 1.014530 
-0.484221, -0.026415, 1.013228, 2.499522, 1.013069 
-0.482533, -0.036071, 1.009967, 2.499159, 1.009686 
-0.480671, -0.036064, 1.004901, 2.499109, 1.004604 
-0.478787, -0.035033, 0.998964, 2.499149, 0.998675 
-0.476796, -0.028200, 0.992940, 2.499393, 0.992733 
-0.474671, -0.014431, 0.987992, 2.499808, 0.987924 
-0.472531, -0.000551, 0.985561, 2.500151, 0.985608 
-0.470428, 0.011319, 0.986213, 2.500369, 0.986335 
-0.468370, 0.020479, 0.989607, 2.500500, 0.989773 
-0.466344, 0.028127, 0.994924, 2.500574, 0.995116 
-0.464350, 0.034165, 1.001118, 2.500611, 1.001324 
-0.462389, 0.038522, 1.007078, 2.500624, 1.007290 
-0.460464, 0.041091, 1.011743, 2.500627, 1.011957 
-0.459133, 0.011611, 1.013917, 2.500430, 1.014064 
-0.457673, -0.010675, 1.014527, 2.499989, 1.014526 
-0.456097, -0.026516, 1.013230, 2.499515, 1.013070 
-0.454406, -0.035950, 1.009973, 2.499156, 1.009691 
-0.452544, -0.035866, 1.004912, 2.499108, 1.004615 
-0.450659, -0.034854, 0.998980, 2.499148, 0.998690 
-0.448669, -0.028102, 0.992957, 2.499390, 0.992749 
-0.446545, -0.014429, 0.988004, 2.499805, 0.987935 
-0.444406, -0.000567, 0.985560, 2.500150, 0.985607 
-0.442313, 0.010424, 0.986191, 2.500367, 0.986312 
-0.440250, 0.019942, 0.989567, 2.500504, 0.989733 
